fixed.acidity,volatile.acidity,citric.acid,residual.sugar,free.sulfur.dioxide,total.sulfur.dioxide,pH,sulphates,alcohol,label,chlorides_std,density_std,high_quality
7.4,0.27,0.26,11.8,55,173,3.11,0.6,9.8,novice,0.27859897202253087,0.9773187467972356,0
7.7,0.44,0.24,11.2,41,167,3.12,0.43,11.3,novice,-0.6558455536279351,0.24912301845565785,1
6.6,0.33,0.24,16.05,31,147,3.08,0.52,9.2,novice,-0.061199037304911295,1.386305388742485,0
6.5,0.18,0.41,14.2,47,129,3.28,0.72,10.3,novice,-0.31604754430049287,0.9074917591480295,1
5.4,0.22,0.35,6.5,26,87,3.29,0.44,12.5,novice,-0.7407950559597954,-1.0410137057294038,1
6.2,0.33,0.27,4.9,30,134,3.2,0.42,10.4,novice,-0.4434717977982838,-0.44914685803625487,1
6.7,0.39,0.31,2.7,27,202,3.46,0.57,10.5,novice,0.32107372318846117,0.24912301845565785,1
5.7,0.25,0.21,1.5,21,108,3.3,0.59,11,novice,-0.1036737884708416,-0.874758973231347,1
6.7,0.22,0.37,1.6,24,102,3.29,0.59,11.6,novice,-0.7832698071257258,-0.914660109030888,1
5.7,0.21,0.25,1.1,26,81,3.31,0.52,11.4,novice,-0.4859465489642138,-1.2804205205266501,1
7,0.17,0.36,6.4,42,123,3.11,0.5,11,novice,0.36354847435439147,-0.28954231483812765,1
5.9,0.29,0.16,7.9,48,197,3.21,0.36,9.4,novice,-0.1036737884708416,0.3555260472544216,0
7.2,0.29,0.53,18.15,59,182,3.09,0.52,9.6,novice,0.02375046502694932,1.712164664438706,0
6.8,0.15,0.41,12.9,79.5,183,3.24,0.78,10.2,novice,-0.1036737884708416,1.120297816745557,1
6.5,0.19,0.32,1.4,31,132,3.36,0.54,10.8,novice,-0.27357279313456256,-0.6154015905343487,1
7.4,0.29,0.31,1.7,23,110,3.07,0.38,10.9,novice,-0.4859465489642138,-0.4823978045358663,0
7.8,0.2,0.24,1.6,26,189,3.08,0.74,12.1,novice,-0.8682193094575864,-1.0144129485297222,1
7.8,0.18,0.46,13.6,38,118,3.15,0.5,10,novice,0.23612422085660056,1.3131533064433327,1
5.5,0.19,0.27,0.9,52,103,3.5,0.39,11.2,novice,-0.27357279313456256,-1.260469952626861,0
7,0.31,0.29,1.4,33,128,3.12,0.36,12.2,novice,-0.40099704663235347,-1.4799261995243183,1
7.2,0.26,0.32,10.4,23,114,3.23,0.49,10.5,novice,0.6608717325159034,0.8476400554487364,0
6.4,0.29,0.28,11.1,66,169,2.89,0.57,9,novice,0.7033464836818336,1.0803966809460162,0
7,0.17,0.31,4.8,34,132,3.36,0.48,9.6,novice,-0.5284213001301441,0.11611923245717543,1
6.4,0.28,0.29,1.6,34,127,3.48,0.56,10.5,novice,0.23612422085660056,-0.3826449650370321,1
6,0.38,0.26,3.5,38,111,3.18,0.47,13.6,novice,-0.4859465489642138,-1.772534528720928,1
6.3,0.19,0.29,2,33,96,3.04,0.54,12.8,novice,-1.0381183141213075,-1.6727816892220937,1
5.8,0.14,0.15,6.1,27,123,3.06,0.6,9.9,novice,-0.18862329080270193,-0.14323815023982284,1
8.3,0.16,0.37,7.9,38,107,2.93,0.37,11.9,novice,-0.9106940606235165,-0.32944345063763175,1
8.3,0.42,0.62,19.25,41,172,2.98,0.67,9.7,novice,-0.27357279313456256,2.0446741294348567,0
7.6,0.2,0.26,4.8,26,76,2.98,0.49,12.3,novice,-0.5708960512960745,-1.0942152201288042,1
7.4,0.16,0.3,13.7,33,168,2.9,0.44,8.7,novice,0.4060232255203218,1.3962806726923611,1
6.7,0.31,0.33,2,12,74,3.29,0.65,12.5,novice,-0.5708960512960745,-1.1341163559283451,1
8.8,0.39,0.34,5.9,33,128,2.95,0.51,11.8,novice,0.36354847435439147,-0.44914685803625487,1
7.5,0.21,0.34,1.2,26,111,3.51,0.47,10.7,novice,0.5759222301840428,-0.3161430720378094,1
6,0.2,0.38,1.3,37,104,3.11,0.52,12.7,novice,-0.5284213001301441,-1.7958101912706632,1
6.6,0.34,0.4,8.1,68,170,3.15,0.5,9.53333333333333,novice,-0.018724286138980986,0.29567434355512856,1
7.8,0.28,0.31,2.1,28,208,3.23,0.64,9.8,novice,-0.018724286138980986,0.09616866455742337,0
6.6,0.41,0.27,10.7,20,103,3.08,0.41,9,novice,2.6996597884805564,0.8875411912482775,1
7.2,0.15,0.39,1.8,21,159,3.52,0.47,10,novice,-0.1461485396367719,0.24912301845565785,0
6.2,0.3,0.32,1.2,32,185,3.28,0.44,10.1,novice,0.23612422085660056,-0.4624472366361142,0
7.7,0.23,0.31,10.7,59,186,3.12,0.55,9.5,novice,-0.35852229546642317,0.9473928949475706,1
8.2,0.61,0.45,5.4,15,118,3.14,0.34,9.6,novice,-0.6983203047938653,0.4486286974533261,0
7.8,0.42,0.23,8.8,42,215,3.02,0.58,9.2,novice,0.32107372318846117,1.0138947879467932,1
7.5,0.38,0.33,9.2,19,116,3.08,0.42,11.4,novice,-0.1461485396367719,0.12941961105703476,1
6.4,0.27,0.49,7.3,53,206,3.24,0.43,9.2,novice,-0.018724286138980986,0.5151305904525858,1
7.6,0.26,0.32,1.3,23,76,2.96,0.46,12,novice,0.06622521619287963,-1.2471695740270388,1
6.1,0.31,0.34,2.8,59.5,162,3.27,0.47,10.8,novice,-0.18862329080270193,-0.7517304711827775,1
5.9,0.17,0.3,1.4,25,119,3.68,0.72,10.5,novice,-0.18862329080270193,-0.3161430720378094,1
6.2,0.3,0.21,1.1,31,111,2.97,0.42,12.2,novice,-0.6133708024620047,-1.7126828250216348,1
6,0.26,0.15,1.3,51,154,3.14,0.51,8.7,novice,0.5759222301840428,-0.16983890743950456,0
7.4,0.37,0.35,5.7,12,94,3.48,0.69,10.7,novice,0.618396981349973,0.8143891089491251,1
6.5,0.43,0.28,11.25,31,87,3.02,0.38,12.4,novice,-0.6133708024620047,-0.6154015905343487,1
7.2,0.14,0.35,1.2,15,73,3.46,0.39,9.9,novice,-0.4434717977982838,-0.08338644654049283,0
7.3,0.28,0.42,1.2,29,142,3.17,0.43,10.7,novice,-0.5708960512960745,-0.6652780102837658,0
5.1,0.26,0.34,6.4,26,99,3.23,0.41,9.2,novice,-0.5284213001301441,0.14604508430684043,1
6.6,0.19,0.43,10.9,53,154,3.52,0.77,10.4,novice,-0.061199037304911295,1.1535487632451684,1
7.8,0.29,0.33,8.75,33,181,3.11,0.46,10.7,novice,-0.4859465489642138,0.714636269450254,0
6.4,0.105,0.29,1.1,44,140,3.17,0.55,10.7,novice,-0.4859465489642138,-0.874758973231347,1
6.6,0.62,0.2,8.7,81,224,3.17,0.44,9.3,novice,-0.018724286138980986,0.664759849700837,0
6,0.17,0.33,6,30,111,3.32,0.58,10.133333333333301,novice,-0.4434717977982838,-0.14323815023982284,1
6.9,0.19,0.35,13.5,49,118,3,0.63,10.7,novice,-0.35852229546642317,0.46857926535311506,1
6.6,0.35,0.19,10.5,15,82,3.13,0.38,9.9,novice,0.5759222301840428,0.6082332406514902,0
6,0.2,0.32,3,26,118,3.38,0.68,11.2,novice,-0.6558455536279351,-0.9013597304310287,1
7.5,0.38,0.29,4.9,38,113,3.08,0.48,13,novice,-1.0805930652872378,-1.260469952626861,1
7.6,0.28,0.49,20.15,30,145,3.01,0.44,8.5,novice,0.5759222301840428,2.629890787828076,0
5.6,0.13,0.27,4.8,22,104,3.34,0.45,9.2,novice,-0.7832698071257258,0.24912301845565785,1
7,0.53,0.43,6.1,6,76,3.08,0.5,12.5,novice,-0.7407950559597954,-0.954561244830429,1
7.4,0.16,0.49,1.2,18,150,3.23,0.47,11.2,novice,0.36354847435439147,-0.7816563230324055,1
6.4,0.23,0.33,1.15,15.5,217.5,3.33,0.44,11,novice,-0.1036737884708416,-0.6819034835335714,1
5.6,0.12,0.33,2.9,21,73,3.17,0.32,12.9,novice,-0.1036737884708416,-1.6927322571218828,1
7,0.25,0.29,15.2,40,171,3.22,0.45,9.3,novice,0.02375046502694932,1.3796551994425554,0
7.2,0.15,0.33,1.1,16,63,3.37,0.4,9.9,novice,-0.825744558291656,-0.1166373930401042,0
7.4,0.33,0.26,15.6,67,210,3.06,0.68,9.5,novice,0.10869996735880993,1.6689384339892186,0
6.8,0.27,0.49,1.2,35,126,3.13,0.48,12.1,novice,-0.1036737884708416,-1.3469224135258728,1
7,0.22,0.32,1.6,40,120,2.98,0.44,10.5,novice,-0.061199037304911295,-0.8814091625312765,1
5.7,0.23,0.25,7.95,16,108,3.44,0.61,10.3,novice,-0.18862329080270193,0.2690735863554099,1
6.1,0.16,0.34,6.1,31,114,3.32,0.58,10.15,novice,-0.5284213001301441,-0.13326286628990988,1
7.1,0.25,0.31,2.3,32,156,3.14,0.51,11.4,novice,0.15117471852474024,-0.8814091625312765,1
6.5,0.25,0.2,1.4,29,101,3.24,0.54,10.8,novice,-0.9531688117894469,-0.814907269532017,1
6.5,0.23,0.33,13.8,25,139,3.35,0.56,10.4,novice,-0.18862329080270193,0.9640183681973763,1
5.7,0.22,0.2,16,41,113,3.22,0.46,8.9,novice,-0.1036737884708416,1.5193091747409306,1
6.7,0.16,0.34,1.6,27,109,3.34,0.58,10.1,novice,-0.8682193094575864,-0.21639023253897524,1
8.1,0.2,0.3,1.3,7,49,2.99,0.73,10.3,novice,-0.4434717977982838,-0.5422495082351962,0
6.4,0.3,0.33,5.2,30,137,3.26,0.58,11.1,novice,0.15117471852474024,-0.3360936399375614,0
7.2,0.25,0.32,1.5,24,105,3.17,0.48,11.1,novice,0.32107372318846117,-0.8348578374318059,1
8.3,0.23,0.43,3.2,14,101,3.15,0.36,11.5,novice,-0.4859465489642138,-0.4158959115366435,0
6,0.2,0.24,5.3,49,201,3.21,0.43,9.5,novice,1.2130434976729967,0.20257169335618716,0
7.6,0.21,0.44,1.9,10,119,3.01,0.7,12.8,novice,-0.4434717977982838,-0.914660109030888,1
6.3,0.41,0.33,4.7,28,110,3.3,0.38,12.5,novice,-0.9956435629553771,-1.0144129485297222,1
5,0.61,0.12,1.3,65,100,3.26,0.37,13.5,novice,-1.590290079278401,-2.2114470225158422,0
7.2,0.23,0.39,14.2,49,192,2.98,0.48,9,novice,0.49097272785218243,1.2799023599437211,1
6.5,0.29,0.53,1.7,41,192,3.26,0.59,10.4,novice,-0.27357279313456256,-0.6154015905343487,1
6.8,0.21,0.27,2.1,26,139,3.16,0.61,12.6,novice,-0.6983203047938653,-1.3469224135258728,1
6.4,0.37,0.37,4.85,39.5,216.5,3.1,0.5,9.8,novice,-0.23109804196863223,0.08951847525749371,1
7.6,0.36,0.49,11.3,87,221,3.01,0.43,9.2,novice,-0.018724286138980986,1.4461570924417781,0
6.7,0.64,0.3,1.2,18,76,3.16,0.6,12.9,novice,-0.6983203047938653,-1.6129299855228008,0
6,0.26,0.32,3.8,48,180,3.15,0.34,12,novice,-0.7407950559597954,-1.310346372376278,1
8.2,0.37,0.64,13.9,22,171,2.99,0.8,9.3,novice,-0.1461485396367719,1.5558852158905252,0
6.8,0.475,0.33,3.95,16,81,3.23,0.53,13.4,novice,0.02375046502694932,-1.3868235493254137,1
6.9,0.25,0.35,1.3,29,191,3.13,0.52,11,novice,-0.31604754430049287,-1.080914841528945,1
5.9,0.29,0.33,7.4,58,205,3.26,0.41,9.6,novice,-0.40099704663235347,0.2989994382050749,0
7.6,0.25,1.23,4.6,51,294,3.03,0.43,13.1,novice,-0.4859465489642138,-1.2870707098265797,1
6.6,0.22,0.23,17.3,37,118,3.08,0.46,8.8,novice,0.02375046502694932,1.6656133393392354,1
5.4,0.29,0.38,1.2,31,132,3.28,0.36,12.4,novice,-0.7407950559597954,-1.6960573517718291,1
6.5,0.51,0.25,1.7,39,177,3.28,0.57,10.6,novice,0.06622521619287963,-0.6420023477340304,0
5.5,0.34,0.26,2.2,31,119,3.55,0.49,13,novice,-1.0805930652872378,-1.616255080172747,1
5.7,0.22,0.22,16.65,39,110,3.24,0.48,9,novice,-0.1036737884708416,1.496033512191232,1
7.7,0.28,0.35,15.3,31,117,3.27,0.5,9.6,novice,0.4060232255203218,1.9116703434364113,0
6,0.33,0.26,5.1,16,119,3.15,0.41,9.2,novice,0.19364946969067026,0.03631696085813027,0
6.3,0.29,0.14,7.05,50,177,3.23,0.42,9,novice,-0.061199037304911295,0.5284309690524082,0
7.4,0.39,0.23,7,29,126,3.14,0.42,10.5,novice,-0.5708960512960745,-0.016884553541270077,0
6.4,0.31,0.28,2.5,34,137,3.22,0.38,12.7,novice,-0.31604754430049287,-1.526477524623789,1
7.7,0.42,0.31,9.2,22,221,3.06,0.61,9.2,novice,0.06622521619287963,0.9473928949475706,1
6.1,0.3,0.47,1.4,50,187,3.19,0.45,9.5,novice,0.10869996735880993,-0.44914685803625487,0
6.3,0.18,0.22,1.5,45,155,3.19,0.48,10.2,novice,-0.1461485396367719,-0.5555498868350187,0
5.2,0.31,0.2,2.4,27,117,3.56,0.45,13,novice,-0.825744558291656,-1.7259832036214942,1
7.2,0.4,0.49,1.1,11,138,3.01,0.42,9.3,novice,0.06622521619287963,-0.3826449650370321,0
6.7,0.28,0.34,8.9,32,111,3.25,0.54,11,novice,0.06622521619287963,0.1659956522066294,1
6,0.27,0.31,5,54,170,3.28,0.52,11,novice,-0.1461485396367719,-0.5488996975351259,1
6.4,0.595,0.14,5.2,15,97,3.38,0.36,9,novice,0.49097272785218243,0.348875857954492,0
7.6,0.35,0.47,13.3,42,116,3.04,0.5,9.2,novice,-0.40099704663235347,1.386305388742485,0
5.9,0.36,0.04,5.7,21,87,3.22,0.51,10.2,novice,-0.018724286138980986,-0.21639023253897524,0
7,0.29,0.37,4.9,26,127,3.17,0.44,10.8,novice,-0.5284213001301441,-0.4158959115366435,1
6.2,0.3,0.32,1.3,27,183,3.3,0.43,10.1,novice,0.32107372318846117,-0.4624472366361142,0
6.7,0.19,0.39,1,14,71,3.31,0.38,13,novice,-0.6133708024620047,-1.6395307427224823,1
6.7,0.25,0.36,8.6,63,206,3.18,0.5,9.6,novice,-0.40099704663235347,0.4918549279028504,0
7.6,0.31,0.49,13.4,50,191,3.22,0.53,9,novice,0.6608717325159034,1.612411824939872,0
6,0.22,0.25,11.1,112,177,3.08,0.36,9.4,novice,0.4060232255203218,0.6813853229506427,1
6.5,0.52,0.17,1.4,5,26,3.26,0.32,10,novice,0.02375046502694932,-0.282892125538198,0
7.2,0.24,0.3,1.2,11,95,2.96,0.36,12.5,novice,-0.40099704663235347,-1.6328805534225528,1
7.2,0.14,0.32,1.1,48,116,3.04,0.67,10,novice,-1.0381183141213075,-0.6220517798342783,1
7.1,0.13,0.29,15.5,56,115.5,3.16,0.41,9.7,novice,0.745821234847764,1.1036723434957514,1
7,0.35,0.31,1.8,15,162,3.18,0.47,9.4,novice,0.9581949906774155,0.11611923245717543,0
5.6,0.175,0.29,0.8,20,67,3.28,0.48,9.9,novice,-0.1461485396367719,-0.9745118127301811,1
8.5,0.21,0.26,9.25,73,142,3.05,0.37,11.4,novice,-0.5284213001301441,0.14937017895682372,1
6.9,0.2,0.37,6.2,24,97,3.38,0.49,12.2,novice,-0.825744558291656,-0.6819034835335714,1
7.9,0.18,0.36,5.9,31,132,3.25,0.52,10.9,novice,0.49097272785218243,0.3156249114548806,1
7.4,0.25,0.36,13.2,53,178,3.01,0.48,9,novice,0.8732454883455549,1.180149520444887,1
6.4,0.14,0.28,7.9,21,82,3.26,0.36,10,novice,0.44849797668625213,0.06624281270775836,1
6.8,0.17,0.36,1.4,38,108,3.19,0.66,12,novice,-0.4434717977982838,-1.3269718456260837,1
7.3,0.21,0.29,1.6,29,118,3.3,0.5,11,novice,-0.5284213001301441,-0.7816563230324055,1
6.4,0.105,0.29,1.1,44,140,3.17,0.55,10.7,novice,-0.4859465489642138,-0.874758973231347,1
5.8,0.38,0.26,1.1,20,140,3.27,0.43,9.7,novice,0.49097272785218243,-0.4458217633863085,1
7.5,0.21,0.32,4.8,39,113,3.11,0.52,10.2,novice,0.4060232255203218,-0.040160216091005424,1
6.6,0.64,0.28,4.4,19,78,3.11,0.62,12.9,novice,-0.6133708024620047,-1.2272190061272497,1
6.5,0.28,0.27,5.2,44,179,3.19,0.69,9.4,novice,-0.27357279313456256,0.24912301845565785,1
6.3,0.2,0.58,1.4,15,97,3.16,0.43,10,novice,6.692286398078001,-0.3161430720378094,1
5.6,0.46,0.24,4.8,24,72,3.29,0.37,12.6,novice,-0.18862329080270193,-1.080914841528945,1
6.6,0.17,0.3,1.1,13,73,3.17,0.58,11,novice,-0.6558455536279351,-1.0310384217795279,1
6,0.17,0.36,1.7,14,61,3.22,0.54,10.8,novice,-0.18862329080270193,-0.8681087839314173,1
6.1,0.16,0.34,6.1,31,114,3.32,0.58,10.133333333333301,novice,-0.5284213001301441,-0.13326286628990988,1
8.9,0.34,0.34,1.6,13,176,3.14,0.47,9.7,novice,0.4060232255203218,0.1826211254564351,0
7,0.24,0.36,2.8,22,112,3.19,0.38,12.6,novice,-0.5284213001301441,-1.3469224135258728,1
7.4,0.36,0.32,1.9,27,119,3.15,0.49,11.2,novice,-0.4434717977982838,-0.6952038621334308,1
6.6,0.33,0.31,1.3,29,89,3.26,0.44,12.4,novice,-1.123067816453168,-1.2305441007772329,1
6.8,0.21,0.27,18.15,41,146,3.3,0.36,8.7,novice,-0.18862329080270193,2.0114231829352454,0
7.1,0.23,0.39,1.6,12,65,3.25,0.4,12.7,novice,-0.6133708024620047,-1.4134243065250955,1
7.1,0.38,0.4,2.2,54,201,3.03,0.5,11.4,novice,-0.18862329080270193,-0.7583806604826702,0
7.2,0.19,0.31,1.4,37,135,3.34,0.57,10.2,novice,-0.018724286138980986,-0.05013550004088146,1
7.4,0.36,0.33,1.4,27,55,3.21,0.33,11.2,novice,-0.9106940606235165,-0.8481582160316283,1
6.8,0.2,0.27,1.2,19,68,3.14,0.37,11.7,novice,-0.5284213001301441,-1.2804205205266501,0
5.6,0.245,0.32,1.1,24,152,3.12,0.42,9.3,novice,0.02375046502694932,-0.44914685803625487,1
6.9,0.19,0.39,8,22,84,3.11,0.66,10.8,novice,-0.7832698071257258,-0.016884553541270077,1
6.4,0.18,0.32,9.6,24,90,3.35,0.49,9.4,novice,0.23612422085660056,0.7478872159498654,1
6.5,0.37,0.33,3.5,23,92,3.18,0.38,11.2,novice,-0.4434717977982838,-0.894709541131099,1
6.5,0.24,0.32,7.6,48,203,3.45,0.54,9.7,novice,-0.35852229546642317,0.5816324834518085,1
6.6,0.31,0.49,7.7,52,220,3.12,0.45,8.8,novice,0.15117471852474024,0.7811381624494768,0
6.8,0.26,0.44,8.2,52,183,3.2,0.51,9.4,novice,-0.018724286138980986,0.5949328620516309,0
8,0.36,0.43,10.1,29,146,3.4,0.46,9.5,novice,0.27859897202253087,1.3796551994425554,1
9.2,0.28,0.49,11.8,29,137,3.1,0.34,10.1,novice,-0.18862329080270193,1.3131533064433327,0
7,0.22,0.26,2.8,44,132,3.34,0.41,12,novice,-0.4434717977982838,-1.0875650308288745,1
7.6,0.23,0.4,5.2,14,91,3.17,0.8,9.7,novice,0.8307707371796246,0.27572377565533956,0
6.5,0.34,0.36,11,53,247,3.44,0.55,9.3,novice,0.23612422085660056,1.4461570924417781,1
6.5,0.16,0.34,1.4,29,133,3.33,0.64,11.5,novice,-0.7407950559597954,-0.9878121913300404,1
7.2,0.24,0.29,2.2,37,102,3.27,0.64,11,novice,-0.40099704663235347,-0.6819034835335714,1
6.9,0.29,0.23,8.6,56,215,3.17,0.44,8.8,novice,0.4060232255203218,0.8808910019483478,0
7.3,0.14,0.49,1.1,28,99,3.2,0.72,10.6,novice,-0.35852229546642317,-0.4158959115366435,1
6.1,0.125,0.25,3.3,10,69,3.54,0.59,10.1,novice,-0.27357279313456256,-0.21639023253897524,1
6,0.17,0.21,6,26,134,3.08,0.54,9.8,novice,0.15117471852474024,-0.05013550004088146,1
5.3,0.36,0.27,6.3,40,132,3.37,0.4,11.6,novice,-0.7832698071257258,-0.7284548086330421,1
7,0.2,0.49,5.9,39,128,3.21,0.48,10.8,novice,-0.35852229546642317,-0.08338644654049283,1
6.7,0.3,0.5,12.1,38,127,3.04,0.53,8.9,novice,-0.061199037304911295,1.1136476274456275,1
7.1,0.37,0.3,6.2,49,139,3.17,0.27,13.6,novice,-0.27357279313456256,-1.2770954258766667,1
6.8,0.38,0.29,9.9,40,146,3.11,0.37,11.5,novice,-0.40099704663235347,-0.26294155763840904,1
8.9,0.27,0.34,10.7,19.5,166,3.13,0.48,10.6,novice,-0.7407950559597954,0.8775659072983646,0
9,0.55,0.3,8.1,14,71,2.94,0.36,11.8,novice,-0.8682193094575864,-0.34939401853742075,0
7.9,0.3,0.6,1.85,13,106,3.24,0.49,11.85,novice,0.06622521619287963,-0.24631608438860333,0
7.1,0.23,0.35,16.5,60,171,3.16,0.59,9.1,novice,-0.27357279313456256,1.6456627714394834,1
7.8,0.19,0.32,7.4,47,124,2.99,0.39,11,novice,-1.3354415722828195,-0.4225461008365732,1
6.8,0.18,0.3,12.8,19,171,3,0.52,9,novice,0.6608717325159034,1.3397540636430143,1
6.7,0.2,0.42,14,83,160,3.16,0.5,9.4,novice,-0.35852229546642317,1.545909931940649,1
6.1,0.55,0.15,9.8,19,125,3.36,0.47,10.2,novice,-0.6558455536279351,0.5483815369521972,1
7.4,0.105,0.34,12.2,57,146,3.16,0.37,9,novice,0.15117471852474024,1.0803966809460162,1
6.8,0.28,0.29,11.9,51,149,3.02,0.58,10.4,novice,0.23612422085660056,0.4619290760531854,1
6.1,0.25,0.3,1.2,42,107,3.34,0.56,10.8,novice,-0.4434717977982838,-1.0144129485297222,1
6.7,0.34,0.26,1.9,58,138,3,0.47,12.2,novice,-0.35852229546642317,-1.5796790390231894,1
5.3,0.47,0.1,1.3,11,74,3.48,0.54,11.2,novice,-0.4434717977982838,-1.0742646522290151,0
6.1,0.27,0.31,3.9,42,137,3.24,0.46,10.9,novice,-0.5284213001301441,-0.6220517798342783,1
6.6,0.4,0.46,6.2,42,241,3.5,0.6,9.9,novice,0.4060232255203218,0.9141419484479592,0
9.2,0.27,0.34,10.5,49,228,3.04,0.41,10.4,novice,-0.1461485396367719,1.1136476274456275,1
5.9,0.18,0.28,1,24,88,3.29,0.55,10.65,novice,-0.40099704663235347,-1.0343635164294742,1
6.6,0.27,0.52,8.1,53,202,3.18,0.48,9.5,novice,-0.1036737884708416,0.4752294546530447,0
7.6,0.2,0.36,1.9,24,111,3.29,0.54,11.3,novice,-0.1461485396367719,-0.5588749814850019,1
5.6,0.22,0.32,1.2,29,97,3.2,0.46,13.05,novice,-0.9531688117894469,-1.9354641665690384,1
6.2,0.27,0.32,6.3,47,159,3.21,0.6,11,novice,0.06622521619287963,-0.40924572223671385,1
6.6,0.24,0.22,12.3,35,146,3.1,0.67,9.4,novice,0.19364946969067026,0.9008415698480999,0
6.5,0.22,0.28,3.7,29,151,3.23,0.41,12.1,novice,0.5334474790181124,-0.7583806604826702,1
9.2,0.28,0.46,3.2,39,133,3.14,0.58,9.5,novice,0.49097272785218243,0.6481343764510312,0
6.5,0.29,0.3,9.15,25,166,3.24,0.56,11.3333333333333,novice,0.19364946969067026,-0.21971532718892162,1
5.1,0.305,0.13,1.75,17,73,3.4,0.51,12.3333333333333,novice,-0.4434717977982838,-1.3469224135258728,0
9.8,0.36,0.46,10.5,4,83,2.89,0.3,10.1,novice,-0.35852229546642317,0.5151305904525858,0
6.8,0.21,0.4,6.3,40,121,3.18,0.53,12,novice,-0.6133708024620047,-0.6353521584341008,1
6.9,0.28,0.28,12.2,52,139,3.03,0.56,10.4,novice,-0.18862329080270193,0.388776993754033,1
9,0.26,0.34,6.7,21,162,3.08,0.5,10.6,novice,-0.7407950559597954,0.3056496275050046,1
6.2,0.33,0.41,16.8,58,173,3.25,0.57,9.4,novice,-0.40099704663235347,1.5858110677401902,1
7.6,0.26,0.47,1.6,5,55,3.1,0.45,9.6,novice,0.9157202395114852,0.11611923245717543,0
7.1,0.22,0.74,2.7,42,144,3.31,0.41,12.2,novice,-0.1036737884708416,-1.0144129485297222,1
7.7,0.49,1,19.6,28,135,3.24,0.4,12,novice,-0.6983203047938653,1.0803966809460162,1
5.5,0.485,0,1.5,8,103,3.63,0.4,9.7,novice,0.7882959860136943,-0.016884553541270077,0
5.1,0.29,0.28,8.3,27,107,3.36,0.37,11,novice,-0.8682193094575864,-0.32279326133773906,1
6.1,0.17,0.42,15.1,28,124,2.87,0.47,9.5,novice,-0.5708960512960745,0.9274423270477816,0
5.5,0.32,0.13,1.3,45,156,3.26,0.38,10.7,novice,-0.40099704663235347,-0.7351049979329348,0
7.7,0.32,0.48,2.3,28,114,3.2,0.52,12.8,novice,-0.27357279313456256,-0.9811620020301107,1
7.6,0.26,0.58,7.9,62,180,3.07,0.38,9,novice,-0.23109804196863223,0.8476400554487364,0
7.9,0.41,0.37,4.5,40,114,3.17,0.54,12.4,novice,-0.6983203047938653,-0.6819034835335714,1
7.6,0.16,0.44,1.4,25,109,3.11,0.75,10.3,novice,-0.1461485396367719,-0.282892125538198,1
7.5,0.35,0.28,9.6,26,157,3.12,0.53,9.2,novice,0.19364946969067026,0.9473928949475706,1
7,0.21,0.34,8,19,101,2.99,0.59,9.4,novice,0.44849797668625213,0.4486286974533261,0
7.2,0.27,0.28,15.2,6,41,3.17,0.39,10.9,novice,-0.018724286138980986,0.8642655286985421,1
6.8,0.12,0.31,5.2,29,120,3.41,0.46,9.8,novice,-0.061199037304911295,0.04961733945795267,1
7.6,0.31,0.26,1.7,40,157,3.1,0.46,9.8,novice,1.1280939953411362,-0.08338644654049283,0
6.7,0.47,0.34,8.9,31,172,3.22,0.6,9.2,novice,-0.1461485396367719,0.7811381624494768,0
6.6,0.24,0.38,12.75,8,74,3.1,0.57,12.9,novice,-0.5284213001301441,-0.06343587864074077,1
6.8,0.33,0.31,7.4,34,143,3.06,0.55,12.2,novice,-0.061199037304911295,-0.5954510226345597,1
6.9,0.32,0.26,2.3,11,103,3.06,0.42,11.1,novice,-0.6983203047938653,-0.9944623806299331,1
6.7,0.16,0.37,1.3,45,125,3.19,0.51,12.4,novice,-0.4434717977982838,-1.4666258209244958,1
6.8,0.19,0.71,17.5,21,114,2.85,0.5,9.5,novice,-0.18862329080270193,1.2599517920439323,1
6.3,0.26,0.29,2.2,35,175,3.38,0.43,11.6,novice,-0.1461485396367719,-0.7484053765327942,1
6,0.19,0.26,12.4,50,147,3.3,0.36,8.9,novice,0.06622521619287963,1.0471457344464048,1
7.6,0.36,0.49,11.3,87,221,3.01,0.43,9.2,novice,-0.018724286138980986,1.4461570924417781,0
6.8,0.21,0.49,14.5,50,170,3.55,0.44,9.8,novice,0.5759222301840428,1.6789137179390947,1
5.5,0.12,0.33,1,23,131,3.25,0.45,9.8,novice,-0.35852229546642317,-0.8016068909321945,0
7.7,0.26,0.34,6.4,36,163,3.19,0.7,11.5,novice,0.15117471852474024,-0.1166373930401042,1
6.5,0.29,0.3,9.15,25,166,3.24,0.56,11.35,novice,0.19364946969067026,-0.21971532718892162,1
7.4,0.19,0.3,12.8,48.5,229,3.14,0.49,9.1,novice,0.27859897202253087,1.5126589854410377,1
6.8,0.18,0.35,5.4,53,143,3.1,0.54,11,novice,0.32107372318846117,-0.39262024898690817,1
6.6,0.27,0.32,1.3,18,93,3.11,0.56,12.25,novice,-0.1036737884708416,-1.2006182489275679,0
6.8,0.23,0.29,15.4,56,173,3.06,0.41,8.7,novice,1.1280939953411362,1.4461570924417781,1
8.1,0.29,0.49,7.1,22,124,3.14,0.41,10.8,novice,-0.18862329080270193,0.11611923245717543,1
5.9,0.19,0.37,0.8,3,21,3.09,0.31,10.8,novice,-0.825744558291656,-1.446675253024707,0
