fixed.acidity,residual.sugar,free.sulfur.dioxide,total.sulfur.dioxide,alcohol,chlorides_std,density_std,sulphates_std,pH_std,volatile_acidity_std,citric_acid_std,high_quality
8.8,5.9,33,128,11.8,0.37612585732730647,-0.4400445408230603,0.1710125002448932,-1.5676026113617443,1.07757196150298,0.05285924277733636,1
7.5,1.2,26,111,10.7,0.5913405492160159,-0.30679182081824047,-0.18129768467563762,2.0897435521206607,-0.6805717651597767,0.05285924277733636,1
6,1.3,37,104,12.7,-0.5277758486052732,-1.7892283308720094,0.2590900464750259,-0.522646564652487,-0.7782464166410408,0.37863191198159457,1
6.6,8.1,68,170,9.53333333333333,-0.011260588072370606,0.30617069120401963,0.0829349540147605,-0.26140755297517193,0.5891987040966589,0.5415182465837239,1
7.8,2.1,28,208,9.8,-0.011260588072370606,0.10629161119675287,1.3160206012366173,0.2610704703794582,0.003150795209073428,-0.19147025912585763,0
6.6,10.7,20,103,9,2.7434874681031105,0.8991452952255345,-0.7097629620564333,-0.7185758234104719,1.2729212644655081,-0.5172429283301159,1
7.2,1.8,21,159,10,-0.1403894032055964,0.2595322392023179,-0.18129768467563762,2.155053305039991,-1.266619674047362,0.4600750792826592,0
6.2,1.2,32,185,10.1,0.24699704219408067,-0.4533698128235571,-0.44553032336603526,0.5876192349761006,0.19850009817160155,-0.11002709182479298,0
7.7,10.7,59,186,9.5,-0.35560409509430574,0.9591090192276961,0.523322685165424,-0.45733681173315677,-0.485222462197248,-0.19147025912585763,1
8.2,5.4,15,118,9.6,-0.6999476021162409,0.4594113192095477,-1.3263057856673612,-0.32671730589449927,3.226414294090793,0.9487340830890468,0
7.8,8.8,42,215,9.2,0.33308291894956454,1.025735379230106,0.7875553238558212,-1.1104343409264446,1.3705959159467724,-0.8430155975343743,1
7.5,9.2,19,116,11.4,-0.1403894032055964,0.13960479119795785,-0.6216854158263007,-0.7185758234104719,0.9798973100217158,-0.028583924523728304,1
6.4,7.3,53,206,9.2,-0.011260588072370606,0.5260376792119946,-0.5336078695961679,0.3263802232987884,-0.09452385627219091,1.2745067522933051,1
7.6,1.3,23,76,12,0.07482528868311325,-1.2395608608520905,-0.2693752309057698,-1.5022928584424171,-0.19219850775345526,-0.11002709182479298,1
6.1,2.8,59.5,162,10.8,-0.18343234158333804,-0.7431944788340847,-0.18129768467563762,0.5223094820567733,0.2961747496528659,0.05285924277733636,1
5.9,1.4,25,119,10.5,-0.18343234158333804,-0.30679182081824047,2.020640971077678,3.200009351749251,-1.0712703710848335,-0.2729134264269223,1
6.2,1.1,31,111,12.2,-0.613861725360757,-1.7059453808689968,-0.6216854158263007,-1.4369831055230868,0.19850009817160155,-1.0059019321365037,1
6,1.3,51,154,8.7,0.5913405492160159,-0.16021382881292384,0.1710125002448932,-0.32671730589449927,-0.19219850775345526,-1.4945609359428913,0
7.4,5.7,12,94,10.7,0.6343834875937577,0.8258562992228763,1.75640833238728,1.8938142933626758,0.8822226585404513,0.13430241007840057,1
6.5,11.25,31,87,12.4,-0.613861725360757,-0.6066104408291222,-0.973995600746831,-1.1104343409264446,1.468270567428037,-0.4357997610290512,1
7.2,1.2,15,73,9.9,-0.44168997184978964,-0.07359956080976873,-0.8859180545166983,1.7631947875240184,-1.3642943255286262,0.13430241007840057,0
7.3,1.2,29,142,10.7,-0.5708187869830151,-0.6565802108309295,-0.5336078695961679,-0.1307880471365144,0.003150795209073428,0.7044045811858528,0
5.1,6.4,26,99,9.2,-0.5277758486052732,0.1562613811985603,-0.7097629620564333,0.2610704703794582,-0.19219850775345526,0.05285924277733636,1
6.6,10.9,53,154,10.4,-0.054303526450112535,1.1656507352351744,2.4610287022283415,2.155053305039991,-0.8759210681223051,0.7858477484869175,1
5.8,0.9,34,89,11.1,-0.5277758486052732,-1.552704752863432,-1.1501506932070964,-0.32671730589449927,-0.5828971136785124,-0.354356593727987,1
7.8,8.75,33,181,10.7,-0.48473291022753123,0.7259167592192244,-0.2693752309057698,-0.522646564652487,0.10082544669033723,-0.028583924523728304,0
6.4,1.1,44,140,10.7,-0.48473291022753123,-0.8664532448385505,0.523322685165424,-0.1307880471365144,-1.7061556057130514,-0.354356593727987,1
6.6,8.7,81,224,9.3,-0.011260588072370606,0.6759469892174169,-0.44553032336603526,-0.1307880471365144,3.3240889455720577,-1.0873450994375682,0
6,6,30,111,10.133333333333301,-0.44168997184978964,-0.13356328481196725,0.7875553238558212,0.8488582466534156,-1.0712703710848335,-0.028583924523728304,1
6.9,13.5,49,118,10.7,-0.35560409509430574,0.4793992272102929,1.2279430550064847,-1.241053846765102,-0.8759210681223051,0.13430241007840057,1
6.6,10.5,15,82,9.9,0.5913405492160159,0.6193145832153611,-0.973995600746831,-0.3920270588138295,0.6868733555779227,-1.1687882667386327,0
6,3,26,118,11.2,-0.656904663738499,-0.893103788839507,1.6683307861571481,1.2407167641693881,-0.7782464166410408,-0.11002709182479298,1
7.5,4.9,38,113,13,-1.087334047515918,-1.2528861328525502,-0.0932201384455049,-0.7185758234104719,0.9798973100217158,-0.354356593727987,1
7.6,20.15,30,145,8.5,0.5913405492160159,2.6447559272888377,-0.44553032336603526,-1.1757440938457746,0.003150795209073428,1.2745067522933051,0
7,1,42,104,11.7,-0.613861725360757,-1.3794762168571586,-1.0620731469769638,-0.19609780005584174,-0.38754781071598393,0.13430241007840057,1
7.1,11.8,32,193,10,-0.22647527996107997,0.7392420312197212,-0.005142592215372198,-0.9798148350877869,0.9798973100217158,0.7044045811858528,1
5.6,4.8,22,104,9.2,-0.7860334788717246,0.2595322392023179,-0.3574527771359025,0.9794777524920731,-1.4619689770098905,-0.5172429283301159,1
7,6.1,6,76,12.5,-0.7429905404939827,-0.9464048768414571,0.0829349540147605,-0.7185758234104719,2.4450170822406796,0.7858477484869175,1
7.4,1.2,18,150,11.2,0.37612585732730647,-0.773176340835147,-0.18129768467563762,0.2610704703794582,-1.1689450225660978,1.2745067522933051,1
6.4,1.15,15.5,217.5,11,-0.09734646482785447,-0.673236800831532,-0.44553032336603526,0.9141679995727459,-0.485222462197248,-0.028583924523728304,1
5.6,2.9,21,73,12.9,-0.09734646482785447,-1.6859574728682887,-1.5024608781276267,-0.1307880471365144,-1.559643628491155,-0.028583924523728304,1
7,15.2,40,171,9.3,0.031782350305371326,1.3921803592433977,-0.3574527771359025,0.19576071746013088,-0.28987315923471957,-0.354356593727987,0
7.2,1.1,16,63,9.9,-0.8290764172494666,-0.1069127408109737,-0.7978405082865656,1.175407011250061,-1.266619674047362,-0.028583924523728304,0
7.4,15.6,67,210,9.5,0.11786822706085519,1.6820050252539251,1.6683307861571481,-0.8491953292491294,0.49152405261539456,-0.5986860956311806,0
6.9,13.5,49,118,10.7,-0.35560409509430574,0.4793992272102929,1.2279430550064847,-1.241053846765102,-0.8759210681223051,0.13430241007840057,1
6.8,1.2,35,126,12.1,-0.09734646482785447,-1.3395004008557054,-0.0932201384455049,-0.3920270588138295,-0.09452385627219091,1.2745067522933051,1
7,1.6,40,120,10.5,-0.054303526450112535,-0.8731158808387989,-0.44553032336603526,-1.3716733526037594,-0.5828971136785124,-0.11002709182479298,1
5.7,7.95,16,108,10.3,-0.18343234158333804,0.2795201472030261,1.0517879625462192,1.632575281685361,-0.485222462197248,-0.6801292629322452,1
6.1,6.1,31,114,10.15,-0.5277758486052732,-0.12356933081157617,0.7875553238558212,0.8488582466534156,-1.1689450225660978,0.05285924277733636,1
7.1,2.3,32,156,11.4,0.16091116543859713,-0.8731158808387989,0.1710125002448932,-0.32671730589449927,-0.28987315923471957,-0.19147025912585763,1
6.5,1.4,29,101,10.8,-0.9582052323826922,-0.806489520836352,0.4352451389352913,0.3263802232987884,-0.28987315923471957,-1.0873450994375682,1
6.5,13.8,25,139,10.4,-0.18343234158333804,0.9757656092282986,0.6114002313955568,1.0447875054114033,-0.485222462197248,-0.028583924523728304,1
5.7,16,41,113,8.9,-0.09734646482785447,1.532095715248466,-0.2693752309057698,0.19576071746013088,-0.5828971136785124,-1.0873450994375682,1
6.7,1.6,27,109,10.1,-0.8721193556272084,-0.20685228081462556,0.7875553238558212,0.9794777524920731,-1.1689450225660978,0.05285924277733636,1
8.1,1.3,7,49,10.3,-0.44168997184978964,-0.5333214448264638,2.108718517307811,-1.3063635996844294,-0.7782464166410408,-0.2729134264269223,0
6.4,5.2,30,137,11.1,0.16091116543859713,-0.3267797288189487,0.7875553238558212,0.456999729137443,0.19850009817160155,-0.028583924523728304,0
7.2,1.5,24,105,11.1,0.33308291894956454,-0.8264774288370971,-0.0932201384455049,-0.1307880471365144,-0.28987315923471957,-0.11002709182479298,1
8.3,3.2,14,101,11.5,-0.48473291022753123,-0.40673136082185535,-1.1501506932070964,-0.26140755297517193,-0.485222462197248,0.7858477484869175,0
6,5.3,49,201,9.5,1.2369846248821441,0.21289378720061616,-0.5336078695961679,0.13045096454080066,-0.7782464166410408,-0.7615724302333099,0
7.6,1.9,10,119,12.8,-0.44168997184978964,-0.9064290608400039,1.8444858786174128,-1.1757440938457746,-0.6805717651597767,0.8672909157879821,1
6.3,4.7,28,110,12.5,-1.0012481707604342,-1.0063686008436188,-0.973995600746831,0.7182387408147581,1.2729212644655081,-0.028583924523728304,1
5,1.3,65,100,13.5,-1.6038493080488205,-2.2056430808871084,-1.0620731469769638,0.456999729137443,3.226414294090793,-1.738890437846085,0
7.2,14.2,49,192,9,0.5052546724605322,1.2922408192397827,-0.0932201384455049,-1.3716733526037594,-0.485222462197248,0.4600750792826592,1
6.5,1.7,41,192,10.4,-0.2695182183388219,-0.6066104408291222,0.8756328700859539,0.456999729137443,0.10082544669033723,1.6002794214975637,1
6.8,2.1,26,139,12.6,-0.6999476021162409,-1.3395004008557054,1.0517879625462192,-0.19609780005584174,-0.6805717651597767,-0.5172429283301159,1
6.4,4.85,39.5,216.5,9.8,-0.22647527996107997,0.09962897519650449,0.0829349540147605,-0.5879563175718143,0.8822226585404513,0.2971887446805299,1
7.6,11.3,87,221,9.2,-0.011260588072370606,1.4588067192458076,-0.5336078695961679,-1.1757440938457746,0.784548007059187,1.2745067522933051,0
6.7,1.2,18,76,12.9,-0.6999476021162409,-1.6060058408653821,0.9637104163160866,-0.19609780005584174,3.5194382485345863,-0.2729134264269223,0
6,3.8,48,180,12,-0.7429905404939827,-1.3028559028543576,-1.3263057856673612,-0.26140755297517193,-0.19219850775345526,-0.11002709182479298,1
8.2,13.9,22,171,9.3,-0.1403894032055964,1.5687402132498136,2.7252613409187396,-1.3063635996844294,0.8822226585404513,2.496154261809274,0
6.8,3.95,16,81,13.4,0.031782350305371326,-1.3794762168571586,0.3471675927051586,0.2610704703794582,1.9078064990937258,-0.028583924523728304,1
6.9,1.3,29,191,11,-0.3125611567165638,-1.0729949608460285,0.2590900464750259,-0.3920270588138295,-0.28987315923471957,0.13430241007840057,1
5.9,7.4,58,205,9.6,-0.39864703347204766,0.30950200920412535,-0.7097629620564333,0.456999729137443,0.10082544669033723,-0.028583924523728304,0
7.6,4.6,51,294,13.1,-0.48473291022753123,-1.2795366768535439,-0.5336078695961679,-1.0451245880071172,-0.28987315923471957,7.3013011325720845,1
6.6,17.3,37,118,8.8,0.031782350305371326,1.6786737072537825,-0.2693752309057698,-0.7185758234104719,-0.5828971136785124,-0.8430155975343743,1
5.4,1.2,31,132,12.4,-0.7429905404939827,-1.6892887908683945,-1.1501506932070964,0.5876192349761006,0.10082544669033723,0.37863191198159457,1
6.5,1.7,39,177,10.6,0.07482528868311325,-0.6332609848300788,0.6994777776256885,0.5876192349761006,2.249667779278151,-0.6801292629322452,0
5.5,2.2,31,119,13,-1.087334047515918,-1.6093371588654877,-0.005142592215372198,2.350982563797976,0.5891987040966589,-0.5986860956311806,1
5.7,16.65,39,110,9,-0.09734646482785447,1.508776489247652,-0.0932201384455049,0.3263802232987884,-0.5828971136785124,-0.924458764835439,1
7.7,15.3,31,117,9.6,0.4191687957050484,1.925191239262751,0.0829349540147605,0.5223094820567733,0.003150795209073428,0.13430241007840057,0
6,5.1,16,119,9.2,0.20395410381633874,0.046327887194591334,-0.7097629620564333,-0.26140755297517193,0.49152405261539456,-0.5986860956311806,0
6.3,7.05,50,177,9,-0.054303526450112535,0.5393629512124544,-0.6216854158263007,0.2610704703794582,0.10082544669033723,-1.5760041032439556,0
7.4,7,29,126,10.5,-0.5708187869830151,-0.0069732008073588,-0.6216854158263007,-0.32671730589449927,1.07757196150298,-0.8430155975343743,0
6.4,2.5,34,137,12.7,-0.3125611567165638,-1.519391572862227,-0.973995600746831,0.19576071746013088,0.2961747496528659,-0.4357997610290512,1
7.7,9.2,22,221,9.2,0.07482528868311325,0.9591090192276961,1.0517879625462192,-0.8491953292491294,1.3705959159467724,-0.19147025912585763,1
6.1,1.4,50,187,9.5,0.11786822706085519,-0.4400445408230603,-0.3574527771359025,-1.6854129785687493e-4,0.19850009817160155,1.1116204176911757,0
6.3,1.5,45,155,10.2,-0.1403894032055964,-0.5466467168269236,-0.0932201384455049,-1.6854129785687493e-4,-0.9735957196035694,-0.924458764835439,0
5.2,2.4,27,117,13,-0.8290764172494666,-1.7192706528694937,-0.3574527771359025,2.416292316717306,0.2961747496528659,-1.0873450994375682,1
7.2,1.1,11,138,9.3,0.07482528868311325,-0.3734181808206504,-0.6216854158263007,-1.1757440938457746,1.1752466129842445,1.2745067522933051,0
6.7,8.9,32,111,11,0.07482528868311325,0.1762492891993055,0.4352451389352913,0.39168997621811574,0.003150795209073428,0.05285924277733636,1
6,5,54,170,11,-0.1403894032055964,-0.5399840808267122,0.2590900464750259,0.5876192349761006,-0.09452385627219091,-0.19147025912585763,1
6.1,6.9,44,201,9.1,0.4191687957050484,0.49272449921078965,-0.7978405082865656,-1.6854129785687493e-4,0.003150795209073428,-0.6801292629322452,1
7,6.3,17,103,9.6,0.4622117340827903,0.5593508592131996,-0.44553032336603526,2.0244337992013333,-1.559643628491155,-0.4357997610290512,0
6.4,5.2,15,97,9,0.5052546724605322,0.3594717792059328,-1.1501506932070964,1.2407167641693881,3.079902316868897,-1.5760041032439556,0
7.6,13.3,42,116,9.2,-0.39864703347204766,1.398842995243646,0.0829349540147605,-0.9798148350877869,0.6868733555779227,1.1116204176911757,0
5.9,5.7,21,87,10.2,-0.011260588072370606,-0.20685228081462556,0.1710125002448932,0.19576071746013088,0.784548007059187,-2.390435776254602,0
7.5,8.95,20,151,9.3,0.37612585732730647,0.9257958392264912,0.4352451389352913,-0.7185758234104719,0.10082544669033723,-0.19147025912585763,0
7,4.9,26,127,10.8,-0.5277758486052732,-0.40673136082185535,-0.44553032336603526,-0.1307880471365144,0.10082544669033723,0.2971887446805299,1
5.6,1.1,28,117,10.3,-0.6999476021162409,-0.739863160833942,-0.3574527771359025,2.350982563797976,-0.9247583938629372,1.2745067522933051,1
6.2,1.3,27,183,10.1,0.33308291894956454,-0.4533698128235571,-0.5336078695961679,0.7182387408147581,0.19850009817160155,-0.11002709182479298,0
6.7,1,14,71,13,-0.613861725360757,-1.6326563848663387,-0.973995600746831,0.7835484937340883,-0.8759210681223051,0.4600750792826592,1
6.7,8.6,63,206,9.6,-0.39864703347204766,0.5027184532111437,0.0829349540147605,-0.0654782942171842,-0.28987315923471957,0.21574557737946526,0
7.6,13.4,50,191,9,0.6774264259714997,1.6253726192518694,0.3471675927051586,0.19576071746013088,0.2961747496528659,1.2745067522933051,0
6,11.1,112,177,9.4,0.4191687957050484,0.6926035792180194,-1.1501506932070964,-0.7185758234104719,-0.5828971136785124,-0.6801292629322452,1
6.5,1.4,5,26,10,0.031782350305371326,-0.2734786408170355,-1.5024608781276267,0.456999729137443,2.3473424307594155,-1.3316746013407619,0
7.2,1.2,11,95,12.5,-0.39864703347204766,-1.6259937488660903,-1.1501506932070964,-1.5022928584424171,-0.38754781071598393,-0.2729134264269223,1
7.2,1.1,48,116,10,-1.0442911091381761,-0.6132730768293705,1.5802532399270155,-0.9798148350877869,-1.3642943255286262,-0.11002709182479298,1
7.1,15.5,56,115.5,9.7,0.7635123027269836,1.1156809652333668,-0.7097629620564333,-0.19609780005584174,-1.4619689770098905,-0.354356593727987,1
7,1.8,15,162,9.4,0.9787269946156932,0.12627951919746105,-0.18129768467563762,-0.0654782942171842,0.6868733555779227,-0.19147025912585763,0
5.6,0.8,20,67,9.9,-0.1403894032055964,-0.9663927848421654,-0.0932201384455049,0.5876192349761006,-1.0224330453442017,-0.354356593727987,1
8.5,9.25,73,142,11.4,-0.5277758486052732,0.159592699198703,-1.0620731469769638,-0.9145050821684596,-0.6805717651597767,-0.5986860956311806,1
6.9,6.2,24,97,12.2,-0.8290764172494666,-0.673236800831532,-0.005142592215372198,1.2407167641693881,-0.7782464166410408,0.2971887446805299,1
7.9,5.9,31,132,10.9,0.5052546724605322,0.32615859920472784,0.2590900464750259,0.39168997621811574,-0.9735957196035694,0.21574557737946526,1
7.4,13.2,53,178,9,0.8926411178602094,1.1923012792361678,-0.0932201384455049,-1.1757440938457746,-0.28987315923471957,0.21574557737946526,1
6.4,7.9,21,82,10,0.4622117340827903,0.07630974919565361,-1.1501506932070964,0.456999729137443,-1.3642943255286262,-0.4357997610290512,1
6.9,8.5,36,152,12,-0.09734646482785447,-0.2734786408170355,-1.238228239437229,1.2407167641693881,0.9798973100217158,-0.11002709182479298,1
6.8,1.4,38,108,12,-0.44168997184978964,-1.3195124928549602,1.4921756936968829,-1.6854129785687493e-4,-1.0712703710848335,0.21574557737946526,1
7.3,1.6,29,118,11,-0.5277758486052732,-0.773176340835147,0.0829349540147605,0.7182387408147581,-0.6805717651597767,-0.354356593727987,1
6.4,1.1,44,140,10.7,-0.48473291022753123,-0.8664532448385505,0.523322685165424,-0.1307880471365144,-1.7061556057130514,-0.354356593727987,1
5.8,1.1,20,140,9.7,0.5052546724605322,-0.4367132228229546,-0.5336078695961679,0.5223094820567733,0.9798973100217158,-0.5986860956311806,1
7.5,4.8,39,113,10.2,0.4191687957050484,-0.030292426808209674,0.2590900464750259,-0.522646564652487,-0.6805717651597767,-0.11002709182479298,1
6.6,4.4,19,78,12.9,-0.613861725360757,-1.2195729528513453,1.139865508776352,-0.522646564652487,3.5194382485345863,-0.4357997610290512,1
6.5,5.2,44,179,9.4,-0.2695182183388219,0.2595322392023179,1.75640833238728,-1.6854129785687493e-4,0.003150795209073428,-0.5172429283301159,1
6.3,1.4,15,97,10,6.789523675610848,-0.30679182081824047,-0.5336078695961679,-0.19609780005584174,-0.7782464166410408,2.007495258002886,1
5.6,4.8,24,72,12.6,-0.18343234158333804,-1.0729949608460285,-1.0620731469769638,0.6529289878954307,1.7612945218718299,-0.7615724302333099,1
6.6,1.1,13,73,11,-0.656904663738499,-1.0230251908442212,0.7875553238558212,-0.1307880471365144,-1.0712703710848335,-0.2729134264269223,1
6,1.7,14,61,10.8,-0.18343234158333804,-0.859790608838302,0.4352451389352913,0.19576071746013088,-1.0712703710848335,0.21574557737946526,1
6.1,6.1,31,114,10.133333333333301,-0.5277758486052732,-0.12356933081157617,0.7875553238558212,0.8488582466534156,-1.1689450225660978,0.05285924277733636,1
8.9,1.6,13,176,9.7,0.4191687957050484,0.19290587919990798,-0.18129768467563762,-0.32671730589449927,0.5891987040966589,0.05285924277733636,0
7,2.8,22,112,12.6,-0.5277758486052732,-1.3395004008557054,-0.973995600746831,-1.6854129785687493e-4,-0.38754781071598393,0.21574557737946526,1
7.4,1.9,27,119,11.2,-0.44168997184978964,-0.6865620728320289,-0.005142592215372198,-0.26140755297517193,0.784548007059187,-0.11002709182479298,1
6.6,1.3,29,89,12.4,-1.1303769858936599,-1.222904270851488,-0.44553032336603526,0.456999729137443,0.49152405261539456,-0.19147025912585763,1
6.8,18.15,41,146,8.7,-0.18343234158333804,2.025130779266366,-1.1501506932070964,0.7182387408147581,-0.6805717651597767,-0.5172429283301159,0
6.7,6.4,40,251,10,0.07482528868311325,0.5260376792119946,0.2590900464750259,0.6529289878954307,-0.9735957196035694,-0.2729134264269223,0
7.1,1.6,12,65,12.7,-0.613861725360757,-1.4061267608581152,-0.7978405082865656,0.39168997621811574,-0.485222462197248,0.4600750792826592,1
